Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank
4,"W Li, J Cao, K Hu, J Xu, R Buyya",A trust-based agent learning model for service composition in mobile cloud computing environments,2019,IEEE Access,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8664162/,"https://scholar.google.com/scholar?cites=9224649027827313706&as_sdt=2005&sciodt=0,5&hl=en",22
4,"X Wang, Z Jin",An Overview of Mobile Cloud Computing for Pervasive Healthcare,2019,IEEE Access,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8718281/,"https://scholar.google.com/scholar?cites=15407719519222676012&as_sdt=2005&sciodt=0,5&hl=en",23
4,"A Boukerche, S Guan, RED Grande",Sustainable offloading in mobile cloud computing: Algorithmic design and implementation,2019,ACM Computing Surveys (CSUR),dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3286688,"https://scholar.google.com/scholar?cites=6223637180110993295&as_sdt=2005&sciodt=0,5&hl=en",24
2,"R Somula, R Sasikala",A research review on energy consumption of different frameworks in mobile cloud computing,2019,Innovations in Computer Science and Engineering,Springer,https://link.springer.com/chapter/10.1007/978-981-10-8201-6_15,"https://scholar.google.com/scholar?cites=15670976413476086134&as_sdt=2005&sciodt=0,5&hl=en",25
5,"H Peng, WS Wen, ML Tseng, LL Li",Joint optimization method for task scheduling time and energy consumption in mobile cloud computing environment,2019,Applied Soft Computing,Elsevier,https://www.sciencedirect.com/science/article/pii/S1568494619302182,"https://scholar.google.com/scholar?cites=13585122086964255270&as_sdt=2005&sciodt=0,5&hl=en",27
47,"J Zhao, Q Li, Y Gong, K Zhang",Computation offloading and resource allocation for cloud assisted mobile edge computing in vehicular networks,2019,IEEE Transactions on …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8745530/,"https://scholar.google.com/scholar?cites=16017517671335947976&as_sdt=2005&sciodt=0,5&hl=en",28
1,FH Abdulfattah,Factors Affecting Students' Intention Toward Mobile Cloud Computing: Mobile Cloud Computing,2019,International Journal of Cloud Applications and …,igi-global.com,https://www.igi-global.com/article/factors-affecting-students-intention-toward-mobile-cloud-computing/225830,"https://scholar.google.com/scholar?cites=3444332631770305552&as_sdt=2005&sciodt=0,5&hl=en",29
4,"M Biswas, MD Whaiduzzaman",Efficient Mobile Cloud Computing through Computation Offloading,2019,Int J Adv Technol,researchgate.net,https://www.researchgate.net/profile/Milon_Biswas/publication/330999085_Efficient_Mobile_Cloud_Computing_through_Computation_Offloading/links/5c60460f45851582c3dd571b/Efficient-Mobile-Cloud-Computing-through-Computation-Offloading.pdf,"https://scholar.google.com/scholar?cites=16072500676341221455&as_sdt=2005&sciodt=0,5&hl=en",30
1,"S Ramasubbareddy, G Vedavasu…",PIOCM: Properly Identifying Optimized Cloudlet in Mobile Cloud Computing,2019,Journal of …,ingentaconnect.com,https://www.ingentaconnect.com/content/asp/jctn/2019/00000016/f0020005/art00035,"https://scholar.google.com/scholar?cites=3940670575111584485&as_sdt=2005&sciodt=0,5&hl=en",31
2,"JH Lee, JM Gil",Adaptive fault-tolerant scheduling strategies for mobile cloud computing,2019,The Journal of Supercomputing,Springer,https://link.springer.com/article/10.1007/s11227-019-02745-5,"https://scholar.google.com/scholar?cites=15661756706903283447&as_sdt=2005&sciodt=0,5&hl=en",32
1,A Abuarqoub,A Lightweight Two-Factor Authentication Scheme for Mobile Cloud Computing,2019,Proceedings of the 3rd International Conference on …,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3341325.3342020,"https://scholar.google.com/scholar?cites=17291794012820284162&as_sdt=2005&sciodt=0,5&hl=en",33
3,"S Misra, BE Wolfinger, MP Achuthananda…",Auction-Based Optimal Task Offloading in Mobile Cloud Computing,2019,IEEE Systems …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8716520/,"https://scholar.google.com/scholar?cites=3808016763092452187&as_sdt=2005&sciodt=0,5&hl=en",34
1,"A Mukherjee, DG Roy, D De",Mobility-aware task delegation model in mobile cloud computing,2019,The Journal of Supercomputing,Springer,https://link.springer.com/article/10.1007/s11227-018-02729-x,"https://scholar.google.com/scholar?cites=17195530688334420965&as_sdt=2005&sciodt=0,5&hl=en",35
2,"B Annane, O Ghazali",Virtualization-based security techniques on mobile cloud computing: research gaps and challenges,2019,,learntechlib.org,https://www.learntechlib.org/p/208527/,"https://scholar.google.com/scholar?cites=1280207775902433110&as_sdt=2005&sciodt=0,5&hl=en",36
1,"R Somula, Y Narayana, S Nalluri, A Chunduru…",POUPR: properly utilizing user-provided recourses for energy saving in mobile cloud computing,2019,Proceedings of the 2nd …,Springer,https://link.springer.com/chapter/10.1007/978-981-13-1610-4_59,"https://scholar.google.com/scholar?cites=6038081064857292206&as_sdt=2005&sciodt=0,5&hl=en",37
2,"S Al_Janabi, NY Hussein",The reality and future of the secure mobile cloud computing (SMCC): survey,2019,International Conference on Big Data and …,Springer,https://link.springer.com/chapter/10.1007/978-3-030-23672-4_18,"https://scholar.google.com/scholar?cites=13020921043241820482&as_sdt=2005&sciodt=0,5&hl=en",38
1,"S Vankadara, N Dasari",Energy‐aware dynamic task offloading and collective task execution in mobile cloud computing,2019,International Journal of …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1002/dac.3914,"https://scholar.google.com/scholar?cites=5498321744833783637&as_sdt=2005&sciodt=0,5&hl=en",39
3,"P Nawrocki, B Sniezynski, H Slojewski",Adaptable mobile cloud computing environment with code transfer based on machine learning,2019,Pervasive and Mobile Computing,Elsevier,https://www.sciencedirect.com/science/article/pii/S1574119218307533,"https://scholar.google.com/scholar?cites=7702538467085834675&as_sdt=2005&sciodt=0,5&hl=en",40
1,P COMPUTING,An efficient job sharing strategy for prioritized tasks in mobile cloud computing environment using acs-js algorithm,2019,Journal of Theoretical and Applied Information …,jatit.org,http://www.jatit.org/volumes/Vol97No4/21Vol97No4.pdf,"https://scholar.google.com/scholar?cites=13795364486888073747&as_sdt=2005&sciodt=0,5&hl=en",41
1,"B Annane, O Ghazali, A Alti",A new secure proxy-based distributed virtual machines management in mobile cloud computing,2019,International Journal of …,pdfs.semanticscholar.org,https://pdfs.semanticscholar.org/ca71/2a7d60515168e74f723a7587ac27617ca61b.pdf,"https://scholar.google.com/scholar?cites=16989200443290463335&as_sdt=2005&sciodt=0,5&hl=en",42
4,"L Pallavi, A Jagan, BT Rao",ERMO2 algorithm: an energy efficient mobility management in mobile cloud computing system for 5G heterogeneous networks,2019,International Journal of Electrical and …,researchgate.net,https://www.researchgate.net/profile/Lanke_Pallavi/publication/332266258_ERMO_2_algorithm_an_energy_efficient_mobility_management_in_mobile_cloud_computing_system_for_5G_heterogeneous_networks/links/5d393856299bf1995b48761a/ERMO-2-algorithm-an-energy-efficient-mobility-management-in-mobile-cloud-computing-system-for-5G-heterogeneous-networks.pdf,"https://scholar.google.com/scholar?cites=14423023167746660961&as_sdt=2005&sciodt=0,5&hl=en",43
1,"A Irshad, SA Chaudhry, M Shafiq…",A provable and secure mobile user authentication scheme for mobile cloud computing services,2019,International Journal …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1002/dac.3980,"https://scholar.google.com/scholar?cites=13149805244357968448&as_sdt=2005&sciodt=0,5&hl=en",44
4,"H Carreiro, T Oliveira",Impact of transformational leadership on the diffusion of innovation in firms: Application to mobile cloud computing,2019,Computers in Industry,Elsevier,https://www.sciencedirect.com/science/article/pii/S016636151830527X,"https://scholar.google.com/scholar?cites=4758191887546277747&as_sdt=2005&sciodt=0,5&hl=en",45
1,"H Yeganeh, A Salahi…",A novel cost optimization method for mobile cloud computing by capacity planning of green data center with dynamic pricing,2019,Canadian Journal of …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8680799/,"https://scholar.google.com/scholar?cites=9814064924597713362&as_sdt=2005&sciodt=0,5&hl=en",46
1,"HW Kim, J Kang, YS Jeong",Simulator considering modeling and performance evaluation for high-performance computing of collaborative-based mobile cloud infrastructure,2019,The Journal of Supercomputing,Springer,https://link.springer.com/article/10.1007/s11227-019-02882-x,"https://scholar.google.com/scholar?cites=3150720386210252738&as_sdt=2005&sciodt=0,5&hl=en",47
12,"X Ma, S Wang, S Zhang, P Yang, C Lin…",Cost-efficient resource provisioning for dynamic requests in cloud assisted mobile edge computing,2019,IEEE Transactions on …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8660570/,"https://scholar.google.com/scholar?cites=5611345225556344221&as_sdt=2005&sciodt=0,5&hl=en",48
1,"MPJ Mahenge, C Li, CA Sanga",Collaborative Mobile Edge and Cloud Computing: Tasks Unloading for Improving Users' Quality of Experience in Resource-Intensive Mobile Applications,2019,2019 IEEE 4th International …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8821787/,"https://scholar.google.com/scholar?cites=17787780226095032334&as_sdt=2005&sciodt=0,5&hl=en",49
2,"AH Ismail, NA El-Bahnasawy, HFA Hamed",AGCM: Active Queue Management-Based Green Cloud Model for Mobile Edge Computing,2019,Wireless Personal …,Springer,https://link.springer.com/article/10.1007/s11277-019-06119-1,"https://scholar.google.com/scholar?cites=4498663616972666500&as_sdt=2005&sciodt=0,5&hl=en",50
4,"B Jo, MJ Piran, D Lee, DY Suh",Efficient Computation Offloading in Mobile Cloud Computing for Video Streaming Over 5G,2019,CMC …,TECH SCIENCE PRESS 871 …,,"https://scholar.google.com/scholar?cites=10846862877812735739&as_sdt=2005&sciodt=0,5&hl=en",51
0,"MMA Shinde, MJS Ramesh",Authentication in Mobile Cloud Computing,2019,,journalspress.com,https://journalspress.com/LJRCST_Volume19/718_Authentication-in-Mobile-Cloud-Computing.pdf,,52
0,"SG Bavachkar, AS Shewale, A Patil…",Mobile Cloud Computing and its Privacy,2019,Recent Trends in …,hbrppublication.com,http://hbrppublication.com/OJS/index.php/RTCCWE/article/view/1020,,54
0,"S Gupta, J Ali",Mobile Cloud Computing: Overview and challenges,2019,,pdfs.semanticscholar.org,https://pdfs.semanticscholar.org/8e5e/722c16e7ffdf5673b1d2c20479d03f46d664.pdf,,55
0,"NP Sarode, JW Bakal",Mobile Cloud Computing as Competence Intensifier,2019,International Journal Of …,pdfs.semanticscholar.org,https://pdfs.semanticscholar.org/b9c5/7bc1dc291a49cb57b98b7a5cfc4c080bca8e.pdf,,56
1,"RP Sarode, S Bhalla",Data Security in Mobile Cloud Computing,2019,Available at SSRN 3352362,papers.ssrn.com,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3352362,"https://scholar.google.com/scholar?cites=9193777446707756979&as_sdt=2005&sciodt=0,5&hl=en",58
0,A Al-Omary,A Secure Framework for Mobile Cloud Computing,2019,2019 International Conference on Innovation and …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8910294/,,61
0,"A Dumka, M Memoria, A Ashok",Security and Challenges in Mobile Cloud Computing,2019,"… Designs for the Cloud, Iot, and …",Wiley Online Library,https://onlinelibrary.wiley.com/doi/pdf/10.1002/9781119593171#page=66,,62
2,"S Jiang, X Li, J Wu",Hierarchical Edge-Cloud Computing for Mobile Blockchain Mining Game,2019,2019 IEEE 39th International Conference …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8884921/,"https://scholar.google.com/scholar?cites=16567143636255683818&as_sdt=2005&sciodt=0,5&hl=en",63
0,"CH Foh, SN Srirama, J Wu, B Kantarci…",Guest Editors' Introduction: Special Section on Mobile Cloud Computing,2019,IEEE Annals of the …,computer.org,https://www.computer.org/csdl/journal/cc/2019/02/08731806/1aCbuvxJ00U,,65
0,W Xiao-Shu,Progress and Trends in Mobile Cloud Computing Research,2019,Journal of Physics: Conference Series,iopscience.iop.org,https://iopscience.iop.org/article/10.1088/1742-6596/1187/5/052004/meta,,66
2,"RK Bedi, J Singh, SK Gupta",MWC: an efficient and secure multi-cloud storage approach to leverage augmentation of multi-cloud storage services on mobile devices using fog computing,2019,The Journal of Supercomputing,Springer,https://link.springer.com/article/10.1007/s11227-018-2304-y,"https://scholar.google.com/scholar?cites=17206912830717558785&as_sdt=2005&sciodt=0,5&hl=en",67
0,"R Krishnamurthi, M Goyal","Dynamic energy-saving approaches in mobile cloud computing: issues, challenges and approaches",2019,International Journal of Cloud …,inderscienceonline.com,https://www.inderscienceonline.com/doi/abs/10.1504/IJCC.2019.104497,,68
0,"A Alalawi, A Al-Omary",Survey of using Mobile Cloud Computing for Smart Education,2019,,IET,https://digital-library.theiet.org/content/conferences/10.1049/cp.2019.0204,,72
1,"AS Al-Ahmad, H Kahtan, F Hujainah, HA Jalab",Systematic Literature Review on Penetration Testing for Mobile Cloud Computing Applications,2019,IEEE Access,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8917986/,"https://scholar.google.com/scholar?cites=11986497906106116056&as_sdt=2005&sciodt=0,5&hl=en",73
0,"X Yuan, M Sun, Q Fang, C Du",DLECP: A Dynamic Learning-based Edge Cloud Placement Framework for Mobile Cloud Computing,2019,IEEE INFOCOM 2019-IEEE …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8845174/,,75
0,P Kaur,DRLCOA: Deep Reinforcement Learning Computation Offloading Algorithm in Mobile Cloud Computing,2019,Available at SSRN 3446601,papers.ssrn.com,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3446601,,76
0,P Kaur,Computational Offloading Paradigms in Mobile Cloud Computing Issues and Challenges,2019,Advances in Big Data and Cloud Computing,Springer,https://link.springer.com/chapter/10.1007/978-981-13-1882-5_8,,77
0,"A Majumder, S Nath, A Das",Data Integrity in Mobile Cloud Computing,2019,"Cloud Security: Concepts, Methodologies …",IGI Global,,,78
0,"SRAJ CHAUHAN, P KUMAR, V BALI",COMPARISON OF DATA SECURITY SCHEMES FRAMEWORK FOR MOBILE CLOUD COMPUTING,2019,,mililink.com,"https://www.mililink.com/upload/article/2093391326aams_vol188_june_2019_a16_p767-774_sumant_raj_kumar,_pankaj_kumar_and_vikram_bali.pdf",,79
0,"RA Barbosa, PAL Rego",A Mobile Cloud Computing Testbed Based on Lightweight Virtualization,2019,2019 IEEE Global Communications …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9013243/,,81
0,H Baraki,MOCCAA-MObile Cloud Computing AdaptAble,2019,,kobra.uni-kassel.de,https://kobra.uni-kassel.de/handle/123456789/11401,,82
0,"M Jhansi, S Satyanarayana",An Efficient and Secured Framework for Mobile Cloud Computing,2019,,academia.edu,http://www.academia.edu/download/61405802/148825_paper20191202-12497-19jy6jk.pdf,,83
0,"B Aslam, R Abid, M Rizwan, F Ahmad…",Heterogeneity Model for Wireless Mobile Cloud Computing & its Future Challenges,2019,2019 International …,researchgate.net,https://www.researchgate.net/profile/Muhammad_Rizwan35/publication/338247629_Heterogeneity_Model_for_Wireless_Mobile_Cloud_Computing_its_Future_Challenges/links/5e0ab241a6fdcc28374ae002/Heterogeneity-Model-for-Wireless-Mobile-Cloud-Computing-its-Future-Challenges.pdf,,84
0,"M Muniswamaiah, D Tappert",Mobile Cloud Computing in Healthcare Using Dynamic Cloudlets for Energy-Aware Consumption,2019,arXiv preprint arXiv:1908.11501,arxiv.org,https://arxiv.org/abs/1908.11501,,85
0,H Shahzad,Randomized Computation Offloading Algorithms for Mobile Cloud Computing,2019,,macsphere.mcmaster.ca,https://macsphere.mcmaster.ca/handle/11375/24994,,86
0,"RP Mathur, M Sharma",A survey on computational offloading in mobile cloud computing,2019,2019 Fifth International Conference on …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8985893/,,87
0,"H Debnath, MA Khan, NR Paiker, X Ding…",The Moitree middleware for distributed mobile-cloud computing,2019,Journal of Systems and …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0164121219301542,,91
0,P Kaur,Artificial Bee Colony Optimization Technique for Efficient Computation Offloading in Mobile Cloud Computing,2019,Available at SSRN 3446602,papers.ssrn.com,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3446602,,92
0,"BO Raji, OO Ajayi",Implementing a Mobile Cloud Computing Framework with an Optimized Computational Offloading Algorithm,2019,,academia.edu,http://www.academia.edu/download/59574900/V8I5201939.pdf,,93
0,"J Huang, Y Zhao, XF Li, CZ Xu",Ultra-Low Power Localization System Using Mobile Cloud Computing,2019,International Conference on Cloud …,Springer,https://link.springer.com/chapter/10.1007/978-3-030-23502-4_1,,94
