Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank
0,"S Zhong, T He, M Li, L Rui, G Xia, Y Zhu",An Emergency Resource Scheduling Model Based on Edge Computing,2019,International Conference on …,Springer,https://link.springer.com/chapter/10.1007/978-3-030-22971-9_31,,510
0,"D Kumarathunga, O Gamage…",VLIW Based Runtime Reconfigurable Machine Vision Coprocessor Architecture for Edge Computing,2019,2019 IEEE 30th …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8825133/,,511
0,AP Thokale,A SURVEY ON ARTIFICIAL INTELLIGENCE BASED EDGE COMPUTING PLATFORM FOR INDUSTRIAL APPLICATIONS,2019,Journal of the Gujarat Research Society,gujaratresearchsociety.in,http://gujaratresearchsociety.in/index.php/JGRS/article/view/749,,514
0,"A Liguori, P Schoo, M Winandy",Mind the Shift: Secure Migration of Containerized Processes in Edge Computing,2019,… on Edge Computing and …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8854050/,,515
0,"C Lachner, T Rausch, S Dustdar",Context-Aware Enforcement of Privacy Policies in Edge Computing,2019,2019 IEEE International …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8818192/,,516
0,"SS Baidya, R Hewett",SDN-based edge computing security: detecting and mitigating flow rule attacks,2019,… 4th ACM/IEEE Symposium on Edge Computing,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3318216.3363374,,517
0,"J Fang, K Li, A Ma",Latency aware online tasks scheduling policy for edge computing system,2019,Journal of Physics: Conference Series,iopscience.iop.org,https://iopscience.iop.org/article/10.1088/1742-6596/1325/1/012152/meta,,518
0,"J Penas-Noce, Ó Fontenla-Romero…",A Machine Learning Solution for Distributed Environments and Edge Computing,2019,Multidisciplinary Digital …,mdpi.com,https://www.mdpi.com/2504-3900/21/1/47,,519
0,"D Sabella, A Alleman, E Liao, M Filippou, Z Ding…",Edge Computing: from standard to actual infrastructure deployment and software development,2019,,builders.intel.com,https://builders.intel.com/docs/networkbuilders/edge-computing-from-standard-to-actual-infrastructure-deployment-and-software-development.pdf,,520
0,"Y Tang, J Zhang, XG Yuan, H Hao…",Intelligent logistics system architecture design based on edge computing,2019,2019 Chinese …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8996729/,,521
0,"A Anghel, G Kathareios, M Gusat","Optimizing machine learning-based, edge computing networks",2019,"US Patent App. 15/966,702",Google Patents,https://patents.google.com/patent/US20190332895A1/en,,522
0,"PARS Costa, M Beko",Dependable and Secure Voting Mechanism in Edge Computing,2019,Future Internet,mdpi.com,https://www.mdpi.com/1999-5903/11/12/262,,523
0,"C Song, T Li, X Huang, Z Wang, P Zeng",Towards Edge Computing Based Distributed Data Analytics Framework in Smart Grids,2019,International Conference on …,Springer,https://link.springer.com/chapter/10.1007/978-3-030-24274-9_25,,524
0,"Y Xue, G Fan, H Yu, H Sun",Energy-Aware Resource Scheduling with Fault-Tolerance in Edge Computing,2019,IFIP International Conference on Network and …,Springer,https://link.springer.com/chapter/10.1007/978-3-030-30709-7_28,,525
0,S Batewela,TOWARDS RELIABLE AND LOW-LATENCY VEHICULAR EDGE COMPUTING NETWORKS,2019,,pdfs.semanticscholar.org,https://pdfs.semanticscholar.org/7229/b95e996caf9a35d8183ae6dd006c65cba238.pdf,,526
0,"CE Catlett, PH Beckman, R Sankaran, NJ Ferrier…",Software-Defined Sensors: using Edge Computing to Revolutionize Sensing,2019,…,ui.adsabs.harvard.edu,https://ui.adsabs.harvard.edu/abs/2019AGUFMIN34A..01C/abstract,,527
0,"F Chong, W Li, QQ Yin, T Sun",The Substation Internet of Things System based on Edge Computing,2019,Journal of Physics: Conference …,iopscience.iop.org,https://iopscience.iop.org/article/10.1088/1742-6596/1346/1/012048/meta,,528
0,"B Mutichiro, H Yang, Y Kim",Usage Aware VNF Placement for Improved QoS in Edge Computing,2019,,scholarworks.bwise.kr,https://scholarworks.bwise.kr/ssu/handle/2018.sw.ssu/35580,,529
0,J Haavisto,Latency-optimized edge computing in 5G cellular networks,2019,,juusohaavisto.com,https://www.juusohaavisto.com/bsc-thesis.pdf,,530
0,"W LEI, Y JIANG, WEN Hong, A XU…",New Features of Automatic Meter Reading System: Based on Edge Computing,2019,"… , Energy and Earth …",dpi-proceedings.com,http://www.dpi-proceedings.com/index.php/dteees/article/view/28959,,531
0,"N Hehenkamp, C Facchi, S Neumeier",How to Achieve Traffic Safety with LTE and Edge Computing,2019,Future of Information and …,Springer,https://link.springer.com/chapter/10.1007/978-3-030-12388-8_12,,532
0,"M Hagan, F Siddiqui, S Sezer",Enhancing Security and Privacy of Next-Generation Edge Computing Technologies,2019,2019 17th International …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8949052/,,533
0,"NK Giang, VCM Leung, M Kawano…",CityFlow: exploiting edge computing for large scale smart city applications,2019,… Conference on Big …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8679234/,,534
0,"H YANG, LI HAN, ML LI",Research on Testing and Verification of Internet of Things Technology Based on Edge Computing,2019,DEStech Transactions on …,dpi-proceedings.com,http://www.dpi-proceedings.com/index.php/dtetr/article/view/33475,,536
0,"A Wang, Z Zha, Y Guo, S Chen",Software-Defined Networking Enhanced Edge Computing: A Network-Centric Survey,2019,Proceedings of the IEEE,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8789826/,,537
0,"H Zhang, R Wang, J Liu",Mobility Management for Ultra-Dense Edge Computing: A Reinforcement Learning Approach,2019,2019 IEEE 90th Vehicular …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8891330/,,538
0,"M Sarén, A Remes","Edge-computing unit, medical analytics cloud-computing network, and method for performing statistical analysis",2019,"US Patent App. 16/169,335",Google Patents,https://patents.google.com/patent/US20190377600A1/en,,539
0,"X Zhang, J Guo, C Liu, J Zhou, Y Luo, L Liu…",TVV: Real-Time Visual Identity and Tracking with Edge Computing,2019,Proceedings of the …,dl.acm.org,https://dl.acm.org/doi/abs/10.5555/3324320.3324422,,540
2,"C Cao, J Wang, J Wang, K Lu, J Zhou…",Optimal Task Allocation and Coding Design for Secure Coded Edge Computing,2019,2019 IEEE 39th …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8885205/,"https://scholar.google.com/scholar?cites=12378681265266056054&as_sdt=2005&sciodt=0,5&hl=en",541
0,"K Liu, S Chauhan, R Devaraj, S Shahi…",Enabling Autonomous Unmanned Aerial Systems via Edge Computing,2019,… on Service-Oriented …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8705853/,,542
0,"C Jiang, J Kuang, S Wang",Home IoT Intrusion Prevention Strategy Based on Edge Computing,2019,2019 IEEE 2nd International …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9058536/,,544
0,"Q Yang, X Luo, P Li, T Miyazaki, X Wang",Computation offloading for fast CNN inference in edge computing,2019,Proceedings of the …,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3338840.3355669,,546
0,"H Wang, G Cai, Z Huang, F Dong",ADDA: Adaptive Distributed DNN Inference Acceleration in Edge Computing Environment,2019,2019 IEEE 25th …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8975748/,,548
0,"R Mikkilineni, G Morana","Post-Turing Computing, Hierarchical Named Networks and a New Class of Edge Computing",2019,2019 IEEE 28th International …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8795415/,,549
0,"A Alnoman, A Anpalagan",A SDN-Assisted Energy Saving Scheme for Cooperative Edge Computing Networks,2019,2019 IEEE Global Communications …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9013409/,,550
0,"H Zhao, X Ren, Q Zhu, Y Zhu…",Task Adaptation Algorithm Based on Edge Computing in Internet of Vehicles,2019,2019 IEEE 19th …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8947134/,,552
1,"C Wang, C Gill, C Lu",FRAME: Fault Tolerant and Real-Time Messaging for Edge Computing,2019,2019 IEEE 39th International …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8884849/,"https://scholar.google.com/scholar?cites=3861287493681693374&as_sdt=2005&sciodt=0,5&hl=en",553
2,"Z Wang, Y Gao, C Fang, Y Sun, P Si",Optimal control design for connected cruise control with edge computing caching and control,2019,… 2019 WKSHPS Integrating Edge Computing …,,,"https://scholar.google.com/scholar?cites=1927345025070141895&as_sdt=2005&sciodt=0,5&hl=en",554
0,V Stanisavljević,Utilizing Edge Computing for Monitoring Plant Productivity in Print Industry,2019,Available at SSRN 3490156,papers.ssrn.com,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3490156,,555
0,"L Cui, S Yang, Z Chen, Y Pan, Z Ming…",A Decentralized and Trusted Edge Computing Platform for Internet of Things,2019,IEEE Internet of Things …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8891711/,,556
0,"GS Pannu, JLL Altet, T Higuchi, S Ucar…",Making It Real-Virtual Edge Computing in a 3D Driving Simulator,2019,2019 IEEE Vehicular …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9062789/,,558
0,"M Yao, L Chen, T Liu, J Wu",Energy Efficient Cooperative Edge Computing with Multi-Source Multi-Relay Devices,2019,2019 IEEE 21st International …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8855600/,,559
0,"C Shi, L Chen, C Shen, L Song…",Privacy-Aware Edge Computing Based on Adaptive DNN Partitioning,2019,2019 IEEE Global …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9013742/,,560
0,DMC Gonçalves,Health estimations using edge computing concepts in the context of the aeronautical industry,2019,,eg.uc.pt,https://eg.uc.pt/handle/10316/87842,,561
5,"X Sun, J Zhao, X Ma, Q Li",Enhancing the User Experience in Vehicular Edge Computing Networks: An Adaptive Resource Allocation Approach,2019,IEEE Access,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8889668/,"https://scholar.google.com/scholar?cites=2286621074011756520&as_sdt=2005&sciodt=0,5&hl=en",562
0,R Canady,Dynamic resource management algorithms for edge computing using hardware accelerators,2019,Proceedings of the 20th International Middleware …,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3366624.3368167,,563
0,"EM Ghourab, M Azab, MF Feteiha…",Enhanced Cooperative Vehicular Communication for larger-scale Distributed Edge Computing,2019,2019 IEEE 9th …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8743756/,,565
0,"F Wang, D Jiang, S Qi, C Qiao…",Fine-Grained Resource Management for Edge Computing Satellite Networks,2019,2019 IEEE Global …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9013467/,,566
0,"X Xu, Q Geng, H Cao, R Mo, S Wan, L Qi…",Blockchain-Powered Service Migration for Uncertainty-Aware Workflows in Edge Computing,2019,… on Dependability in …,Springer,https://link.springer.com/chapter/10.1007/978-981-15-1304-6_18,,568
0,"ER Stauffer, J Wang",Fifth generation new radio edge computing mobility management,2019,"US Patent 10,499,304",Google Patents,https://patents.google.com/patent/US10499304B1/en,,569
0,"A Gupta, N Mukherjee",A Cloudlet Platform With Virtual Sensors for Smart Edge Computing,2019,IEEE Internet of Things Journal,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8720020/,,571
0,"C Ma, Z Qin, X Gan, L Fu",Joint Collaborative Task Offloading for Cost-Efficient Applications in Edge Computing,2019,… on Communications and Networking in China,Springer,https://link.springer.com/chapter/10.1007/978-3-030-41114-5_7,,572
0,"S Batewela, CF Liu, M Bennis…",Risk-Sensitive Task Fetching and Offloading for Vehicular Edge Computing,2019,IEEE …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8936848/,,573
0,"A GHAREHBAGHI, AA Sepehri…",An Edge Computing Method for Extracting Pathological Information from Phonocardiogram,2019,Studies in health …,books.google.com,https://books.google.com/books?hl=en&lr=&id=1mawDwAAQBAJ&oi=fnd&pg=PA364&dq=%22edge+computing%22+-%22multi-access%22+-fog+-%22mobile-edge%22+-maps+-graph+-graphs+-detection&ots=dI70LCxcLq&sig=ZptK25mLhlbY0Z_vvRlPkH9omoc,,574
0,"Z Gao, Q Jiao, K Xiao, Q Wang, Z Mo…",Deep Reinforcement Learning Based Service Migration Strategy for Edge Computing,2019,2019 IEEE International …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8705822/,,575
0,"M Fu, J Wang, J Zhou, J Wang, K Lu…",A Null-Space-Based Verification Scheme for Coded Edge Computing against Pollution Attacks,2019,2019 IEEE 25th …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8975854/,,576
0,A Zomaya,Keynote 2: Resource Management in Edge Computing: Opportunities and Open Issues,2019,2019 IEEE Symposium on Computers and …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8969601/,,577
0,"K Xiao, Z Gao, C Yao, Q Wang, Z Mo…",Task Offloading and Resources Allocation based on Fairness in Edge Computing,2019,2019 IEEE Wireless …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8885960/,,578
0,T Ghaffar,Empirical Evaluation of Edge Computing for Smart Building Streaming IoT Applications,2019,,vtechworks.lib.vt.edu,https://vtechworks.lib.vt.edu/handle/10919/88438,,579
3,"X Xu, X Liu, Z Xu, F Dai, X Zhang…",Trust-Oriented IoT Service Placement for Smart Cities in Edge Computing,2019,IEEE Internet of Things …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8931603/,"https://scholar.google.com/scholar?cites=14296703542667865313&as_sdt=2005&sciodt=0,5&hl=en",580
0,"Y Teranishi, T Kimata, H Yamanaka…",Demo Abstract: LASK: A Distributed Service Discovery Platform on Edge Computing Environments,2019,2019 IEEE 27th …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8888124/,,582
0,"A Cao, B Fu, Z He",ETCS: An Efficient Traffic Congestion Scheduling Scheme Combined with Edge Computing,2019,… Conference on Smart City; IEEE 5th …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8855522/,,584
0,"SC Wang, WS Hsiung, CF Hsieh, YT Tsai",Reliability Enhancement of Edge Computing Paradigm Using Agreement,2019,Symmetry,mdpi.com,https://www.mdpi.com/2073-8994/11/2/167,,585
1,"F Zhu, Y Ren, J Huang, J Wan, H Zhang",An Edge Computing-Based Framework for Marine Fishery Vessels Monitoring Systems,2019,International Conference on …,Springer,https://link.springer.com/chapter/10.1007/978-3-030-30146-0_14,"https://scholar.google.com/scholar?cites=6249235719022095478&as_sdt=2005&sciodt=0,5&hl=en",586
0,"K Guo, M Yang, Y Zhang, J Cao",Joint Computation Offloading and Bandwidth Assignment in Cloud-Assisted Edge Computing,2019,IEEE Transactions on Cloud …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8887276/,,587
0,"H Guo, J Lv, J Liu",Smart Resource Configuration and Task Offloading with Ultra-Dense Edge Computing,2019,2019 International Conference on Wireless …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8923227/,,589
0,"F Xie, H Wen, J Wu, S Chen, W Hou…",Convolution based Feature Extraction for Edge Computing Access Authentication,2019,IEEE Transactions on …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8919989/,,590
0,D Sivaganesan,DESIGN AND DEVELOPMENT AI-ENABLED EDGE COMPUTING FOR INTELLIGENT-IOT APPLICATIONS,2019,Journal of trends in Computer Science and Smart …,irojournals.com,https://www.irojournals.com/tcsst/V1/I2/02.pdf,,591
3,"S Filiposka, A Mishev, K Gilly",Mobile‐aware dynamic resource management for edge computing,2019,Transactions on Emerging …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1002/ett.3626,"https://scholar.google.com/scholar?cites=8105864252289304033&as_sdt=2005&sciodt=0,5&hl=en",592
0,D LI,"Edge Computing, A Compensation Method for Cloud Computing on Smart Grid",2019,,unsworks.unsw.edu.au,http://unsworks.unsw.edu.au/fapi/datastream/unsworks:64442/SOURCE02?view=true,,594
0,"D Wang, F Liu, W Bao, L Wang, J Liu, Y Yang, W Shi",Editorial of CCF transactions on networking: special issue on edge computing and networking,2019,,Springer,https://link.springer.com/article/10.1007/s42045-019-00017-7,,595
0,"B Zhou, H Yang",Rendering Scheduling Framework in Edge Computing: A Congestion Game-based Approach,2019,2019 IEEE 38th International Performance …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8958762/,,596
2,"D Li, B Dong, E Wang, M Zhu",A study on flat and hierarchical system deployment for edge computing,2019,2019 IEEE 9th Annual …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8666572/,"https://scholar.google.com/scholar?cites=2311241106337782689&as_sdt=2005&sciodt=0,5&hl=en",597
1,"M Zhaofeng, W Xiaochang, DK Jain…",A Blockchain-based Trusted Data Management Scheme in Edge Computing,2019,IEEE Transactions …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8789542/,"https://scholar.google.com/scholar?cites=14478296464354022626&as_sdt=2005&sciodt=0,5&hl=en",598
0,"MA Hasnat, MJ Hossain, A Adeniran…",Situational Awareness Using Edge-Computing Enabled Internet of Things for Smart Grids,2019,2019 IEEE …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9024632/,,599
