Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,,
1,"Z Chen, J Hu, G Min, X Chen",Effective data placement for scientific workflows in mobile edge computing using genetic particle swarm optimization,2019,Concurrency and Computation …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1002/cpe.5413,"https://scholar.google.com/scholar?cites=14508821300778531903&as_sdt=2005&sciodt=0,5&hl=en",643,1,"Mobile edge computing (MEC) necessitates cost‐effective deployment for executing scientific workflows with different tasks and datasets, which provides computing, storage and network control at the network edge. However, the execution of scientific workflows in MEC …"
1,"R Xie, X Jia, K Wu",Adaptive Online Decision Method for Initial Congestion Window in 5G Mobile Edge Computing using Deep Reinforcement Learning,2019,IEEE Journal on Selected Areas in …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8944075/,"https://scholar.google.com/scholar?cites=10718274064911151176&as_sdt=2005&sciodt=0,5&hl=en",644,1,"Mobile edge computing provides users with low response time and avoids unnecessary data transmission. Due to the deployment of 5G, the emerging edge systems can provide gigabit bandwidth. However, network protocols have not evolved together. In TCP, the initial …"
1,"P Paymard, N Mokari, M Orooji",Task Scheduling Based on Priority and Resource Allocation in Multi-User Multi-Task Mobile Edge Computing System,2019,2019 IEEE 30th Annual …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8904174/,"https://scholar.google.com/scholar?cites=17867551364503234017&as_sdt=2005&sciodt=0,5&hl=en",646,1,"Traditional cellular networks are unable to support the delay sensitive applications (eg vehicular networks, augmented reality). To cope with these challenges, mobile Edge Computing (MEC) has emerged as a new paradigm with computing capabilities in close …"
0,"L Xu, M Qin, Q Yang, KS Kwak",Deep Reinforcement Learning for Dynamic Access Control with Battery Prediction for Mobile-Edge Computing in Green IoT Networks,2019,2019 11th International …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8927946/,,647,1,"Mobile Edge Computing (MEC) technology has emerged as a promising paradigm to reduce the energy consumption for the resource-constrained and energy-limited Internet of Things (IoT) networks. In this paper, benefiting from energy harvesting technique (EH), we study the …"
0,"L Mukund, VM Moreno","Mobile edge computing: method to maintain reachability of apps moving between fog and cloud, using duplicate eids",2019,"US Patent App. 15/867,273",Google Patents,https://patents.google.com/patent/US20190215381A1/en,,648,1,Techniques are disclosed for maintaining reachability of an application moving between a central cloud network and a fog network using duplicate endpoint identifiers. Network characteristics of a cloud environment are monitored. The cloud environment includes a …
3,"J Feng, FR Yu, Q Pei, X Chu, J Du…",Cooperative Computation Offloading and Resource Allocation for Blockchain-Enabled Mobile Edge Computing: A Deep Reinforcement Learning Approach,2019,IEEE Internet of Things …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8941121/,"https://scholar.google.com/scholar?cites=10105738138855218907&as_sdt=2005&sciodt=0,5&hl=en",649,1,"Mobile edge computing (MEC) is a promising paradigm to improve the quality of computation experience of mobile devices because it allows mobile devices to offload computing tasks to MEC servers, benefiting from the powerful computing resources of MEC …"
0,"Y Zhang, B Di, Z Zheng, J Lin…",Joint Data Offloading and Resource Allocation for Multi-Cloud Heterogeneous Mobile Edge Computing Using Multi-Agent Reinforcement Learning,2019,2019 IEEE Global …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9013596/,,650,1,"In this work, we consider a heterogeneous multi-cloud mobile edge computing (Het-MEC) network, where multiple independent cloud centers (CCs) publish tasks to edge devices (EDs) and MEC servers, and compete for their computing and transmission resources. To …"
1,"Q Tang, K Wang, Y Song, F Li…",Waiting Time Minimized Charging and Discharging Strategy Based on Mobile Edge Computing Supported by Software Defined Network,2019,IEEE Internet of Things …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8930011/,"https://scholar.google.com/scholar?cites=3128828334021106801&as_sdt=2005&sciodt=0,5&hl=en",651,1,"With the increasing number of electric vehicles, temporary charging demands grow rapidly. Unlike charging at home or workplace, temporary charging requires less waiting time. In this paper, a mobile edge computing (MEC) enabled Charging and Discharging Networking …"
0,"M Mehrabi, D You, V Latzko, H Salah…",Device-Enhanced MEC: Multi-Access Edge Computing (MEC) Aided by End Device Computation and Caching: A Survey,2019,IEEE …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8896954/,,652,1,"Multi-access edge computing (MEC) has recently been proposed to aid mobile end devices in providing compute-and data-intensive services with low latency. Growing service demands by the end devices may overwhelm MEC installations, while cost constraints limit …"
0,"A Ebrahimzadeh, M Maier",Tactile Internet over Fiber-Wireless–Enhanced LTE-A HetNets via Artificial Intelligence-Embedded Multi-Access Edge Computing,2019,5G-Enabled Internet of Things,books.google.com,https://books.google.com/books?hl=en&lr=&id=lu-aDwAAQBAJ&oi=fnd&pg=PT267&dq=%22mobile+edge+computing%22%7C%22multi-access+edge+computing%22&ots=OL0JO-uRbO&sig=t9P7RASGTGvzVYzCqQX-Ct6LivQ,,654,1,"While the commercial exploitation of the mobile Internet is enabling users to exchange traditional triple-play (ie, audio, video, and data) traffic, the emerging Tactile Internet envisages to realize haptic communications, enabling users to not only see and hear but …"
0,"H Meng, D Chao, R Huo, Q Guo, X Li…",Deep Reinforcement Learning Based Delay-Sensitive Task Scheduling and Resource Management Algorithm for Multi-User Mobile-Edge Computing Systems,2019,Proceedings of the 2019 …,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3325730.3325731,,656,1,"With the arrival of the 5G era, a new service paradigm known as mobile-edge computing (MEC) has been introduced for providing high quality mobile services by offloading the delay-sensitive and computation-intensive tasks from mobile devices to nearby MEC …"
0,"CH Lin, WC Chien, JY Chen, CF Lai…",Energy Efficient Fog RAN (F-RAN) with Flexible BBU Resource Assignment for Latency Aware Mobile Edge Computing (MEC) Services,2019,2019 IEEE 90th …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8891486/,,657,1,Cloud RAN (C-RAN) where Base Band Units (BBUs) are collocated in a computing/processing center remotely away from their correspondent Remote Radio Heads (RRHs) for the efficient resource sharing is the prevailing RAN (Radio Access Network) …
4,"J Ren, D Zhang, S He, Y Zhang, T Li","A Survey on End-Edge-Cloud Orchestrated Network Computing Paradigms: Transparent Computing, Mobile Edge Computing, Fog Computing, and Cloudlet",2019,ACM Computing Surveys (CSUR),dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3362031,"https://scholar.google.com/scholar?cites=6960935234888534227&as_sdt=2005&sciodt=0,5&hl=en",658,1,"Sending data to the cloud for analysis was a prominent trend during the past decades, driving cloud computing as a dominant computing paradigm. However, the dramatically increasing number of devices and data traffic in the Internet-of-Things (IoT) era are posing …"
0,"L Tang, B Tang, L Kang, L Zhang",A Novel Task Caching and Migration Strategy in Multi-Access Edge Computing Based on the Genetic Algorithm,2019,Future Internet,mdpi.com,https://www.mdpi.com/1999-5903/11/8/181,,659,1,"Multi-access edge computing (MEC) brings high-bandwidth and low-latency access to applications distributed at the edge of the network. Data transmission and exchange become faster, and the overhead of the task migration between mobile devices and edge …"
1,"J Ahn, J Lee, S Yoon, JK Choi",A Novel Resolution and Power Control Scheme for Energy-efficient Mobile Augmented Reality Applications in Mobile Edge Computing,2019,IEEE Wireless …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8887189/,"https://scholar.google.com/scholar?cites=14207315128470265202&as_sdt=2005&sciodt=0,5&hl=en",660,1,"This letter proposes a novel resolution and power control scheme for energy-efficient mobile augmented reality (MAR) services through computation offloading to mobile edge computing (MEC). For this purpose, analytical models for the energy consumption of a MAR device …"
3,"Y Wang, ZY Ru, K Wang…",Joint Deployment and Task Scheduling Optimization for Large-Scale Mobile Users in Multi-UAV-Enabled Mobile Edge Computing,2019,IEEE Transactions on …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8833501/,"https://scholar.google.com/scholar?cites=16565116953062521022&as_sdt=2005&sciodt=0,5&hl=en",661,1,"This article establishes a new multiunmanned aerial vehicle (multi-UAV)-enabled mobile edge computing (MEC) system, where a number of unmanned aerial vehicles (UAVs) are deployed as flying edge clouds for large-scale mobile users. In this system, we need to …"
2,"K Peng, Y Zhang, X Wang, X Xu, X Li…",Computation Offloading in Mobile Edge Computing,2019,,Springer International Publishing …,,"https://scholar.google.com/scholar?cites=9446839088955739450&as_sdt=2005&sciodt=0,5&hl=en",662,1,
1,"I Oh, T Kim, K Yim, SY Lee",A Novel Message-Preserving Scheme with Format-Preserving Encryption for Connected Cars in Multi-Access Edge Computing,2019,Sensors,mdpi.com,https://www.mdpi.com/1424-8220/19/18/3869,"https://scholar.google.com/scholar?cites=9326176143200603763&as_sdt=2005&sciodt=0,5&hl=en",664,1,"In connected cars with various electronic control unit (ECU) modules, Ethernet is used to communicate data received by the sensor in real time, but it is partially used alongside a controller area network (CAN) due to the cost. There are security threats in the CAN, such as …"
0,"WA Egner, LB Quinn",Method and apparatus for secure access to a mobile edge computing gateway device based on a subscriber location fingerprint,2019,"US Patent 10,439,820",Google Patents,https://patents.google.com/patent/US10439820B2/en,,665,1,"A method for secure access to a mobile edge computing gateway device based on a subscriber location fingerprint may comprise receiving a request to access the mobile edge computing gateway, a first user credential, and an encrypted token from a requesting user …"
0,"C Yen-Chiu, CC Wang",Control method for network communication system including base station network management server and multi-access edge computing ecosystem device,2019,"US Patent App. 15/843,326",Google Patents,https://patents.google.com/patent/US20190075153A1/en,,666,1,A control method for network communication system including base station network management server comprises of obtaining an item of neighbor base station identification information of a neighbor base station by a first base station; providing the first base station …
